"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","1998","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FERTILIZER","FERTILIZER: (PHOSPHATE)","137,000",""
"SURVEY","1998","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FERTILIZER","FERTILIZER: (POTASH)","293,000",""
"SURVEY","1998","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FERTILIZER","FERTILIZER: (NITROGEN)","31",""
"SURVEY","1998","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FERTILIZER","FERTILIZER: (PHOSPHATE)","56",""
"SURVEY","1998","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FERTILIZER","FERTILIZER: (POTASH)","47",""
"SURVEY","1998","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (NITROGEN)","147",""
"SURVEY","1998","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (PHOSPHATE)","98",""
"SURVEY","1998","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (POTASH)","189",""
"SURVEY","1998","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FERTILIZER","FERTILIZER: (NITROGEN)","4.7",""
"SURVEY","1998","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FERTILIZER","FERTILIZER: (PHOSPHATE)","1.7",""
"SURVEY","1998","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FERTILIZER","FERTILIZER: (POTASH)","4",""
"SURVEY","1998","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FERTILIZER","FERTILIZER: (NITROGEN)","97",""
"SURVEY","1998","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FERTILIZER","FERTILIZER: (PHOSPHATE)","83",""
"SURVEY","1998","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FERTILIZER","FERTILIZER: (POTASH)","92",""
"SURVEY","1998","YEAR","","STATE","OREGON","41","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FERTILIZER","FERTILIZER: (NITROGEN)","326,000",""
"SURVEY","1998","YEAR","","STATE","OREGON","41","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FERTILIZER","FERTILIZER: (PHOSPHATE)","447,000",""
"SURVEY","1998","YEAR","","STATE","OREGON","41","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FERTILIZER","FERTILIZER: (POTASH)","391,000",""
"SURVEY","1998","YEAR","","STATE","OREGON","41","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FERTILIZER","FERTILIZER: (NITROGEN)","60",""
"SURVEY","1998","YEAR","","STATE","OREGON","41","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FERTILIZER","FERTILIZER: (PHOSPHATE)","96",""
"SURVEY","1998","YEAR","","STATE","OREGON","41","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FERTILIZER","FERTILIZER: (POTASH)","77",""
"SURVEY","1998","YEAR","","STATE","OREGON","41","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (NITROGEN)","76",""
"SURVEY","1998","YEAR","","STATE","OREGON","41","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (PHOSPHATE)","106",""
"SURVEY","1998","YEAR","","STATE","OREGON","41","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (POTASH)","92",""
"SURVEY","1998","YEAR","","STATE","OREGON","41","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FERTILIZER","FERTILIZER: (NITROGEN)","1.2",""
"SURVEY","1998","YEAR","","STATE","OREGON","41","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FERTILIZER","FERTILIZER: (PHOSPHATE)","1.1",""
"SURVEY","1998","YEAR","","STATE","OREGON","41","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FERTILIZER","FERTILIZER: (POTASH)","1.1",""
"SURVEY","1998","YEAR","","STATE","OREGON","41","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FERTILIZER","FERTILIZER: (NITROGEN)","96",""
"SURVEY","1998","YEAR","","STATE","OREGON","41","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FERTILIZER","FERTILIZER: (PHOSPHATE)","94",""
"SURVEY","1998","YEAR","","STATE","OREGON","41","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FERTILIZER","FERTILIZER: (POTASH)","95",""
"SURVEY","1998","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FERTILIZER","FERTILIZER: (NITROGEN)","80,000",""
"SURVEY","1998","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FERTILIZER","FERTILIZER: (PHOSPHATE)","154,000",""
"SURVEY","1998","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FERTILIZER","FERTILIZER: (POTASH)","97,000",""
"SURVEY","1998","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FERTILIZER","FERTILIZER: (NITROGEN)","47",""
"SURVEY","1998","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FERTILIZER","FERTILIZER: (PHOSPHATE)","89",""
"SURVEY","1998","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FERTILIZER","FERTILIZER: (POTASH)","55",""
"SURVEY","1998","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (NITROGEN)","57",""
"SURVEY","1998","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (PHOSPHATE)","131",""
"SURVEY","1998","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (POTASH)","81",""
"SURVEY","1998","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FERTILIZER","FERTILIZER: (NITROGEN)","1.2",""
"SURVEY","1998","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FERTILIZER","FERTILIZER: (PHOSPHATE)","1.4",""
"SURVEY","1998","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FERTILIZER","FERTILIZER: (POTASH)","1.4",""
"SURVEY","1998","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FERTILIZER","FERTILIZER: (NITROGEN)","93",""
"SURVEY","1998","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FERTILIZER","FERTILIZER: (PHOSPHATE)","78",""
"SURVEY","1998","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FERTILIZER","FERTILIZER: (POTASH)","81",""
"SURVEY","1994","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FERTILIZER","FERTILIZER: (NITROGEN)","4,621,000",""
"SURVEY","1994","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FERTILIZER","FERTILIZER: (PHOSPHATE)","2,062,000",""
"SURVEY","1994","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FERTILIZER","FERTILIZER: (POTASH)","2,380,000",""
"SURVEY","1994","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FERTILIZER","FERTILIZER: (NITROGEN)","21",""
"SURVEY","1994","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FERTILIZER","FERTILIZER: (PHOSPHATE)","19",""
"SURVEY","1994","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FERTILIZER","FERTILIZER: (POTASH)","22",""
"SURVEY","1994","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (NITROGEN)","199",""
"SURVEY","1994","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (PHOSPHATE)","94",""
"SURVEY","1994","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (POTASH)","112",""
"SURVEY","1994","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FERTILIZER","FERTILIZER: (NITROGEN)","9.5",""
"SURVEY","1994","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FERTILIZER","FERTILIZER: (PHOSPHATE)","4.9",""
"SURVEY","1994","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FERTILIZER","FERTILIZER: (POTASH)","5.2",""
"SURVEY","1994","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FERTILIZER","FERTILIZER: (NITROGEN)","100",""
"SURVEY","1994","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FERTILIZER","FERTILIZER: (PHOSPHATE)","95",""
"SURVEY","1994","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FERTILIZER","FERTILIZER: (POTASH)","91",""
"SURVEY","1994","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FERTILIZER","FERTILIZER: (NITROGEN)","676,000",""
"SURVEY","1994","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FERTILIZER","FERTILIZER: (PHOSPHATE)","286,000",""
"SURVEY","1994","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FERTILIZER","FERTILIZER: (POTASH)","890,000",""
"SURVEY","1994","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FERTILIZER","FERTILIZER: (NITROGEN)","2",""
"SURVEY","1994","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FERTILIZER","FERTILIZER: (PHOSPHATE)","1",""
"SURVEY","1994","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FERTILIZER","FERTILIZER: (POTASH)","2",""
"SURVEY","1994","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (NITROGEN)","117",""
"SURVEY","1994","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (PHOSPHATE)","58",""
"SURVEY","1994","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (POTASH)","156",""
"SURVEY","1994","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FERTILIZER","FERTILIZER: (NITROGEN)","73",""
"SURVEY","1994","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FERTILIZER","FERTILIZER: (PHOSPHATE)","58.3",""
"SURVEY","1994","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FERTILIZER","FERTILIZER: (POTASH)","73.7",""
"SURVEY","1994","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FERTILIZER","FERTILIZER: (NITROGEN)","100",""
"SURVEY","1994","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FERTILIZER","FERTILIZER: (PHOSPHATE)","84",""
"SURVEY","1994","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FERTILIZER","FERTILIZER: (POTASH)","98",""
"SURVEY","1994","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FERTILIZER","FERTILIZER: (NITROGEN)","133,000",""
"SURVEY","1994","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FERTILIZER","FERTILIZER: (PHOSPHATE)","74,000",""
"SURVEY","1994","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FERTILIZER","FERTILIZER: (POTASH)","78,000",""
"SURVEY","1994","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FERTILIZER","FERTILIZER: (NITROGEN)","57",""
"SURVEY","1994","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FERTILIZER","FERTILIZER: (PHOSPHATE)","45",""
"SURVEY","1994","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FERTILIZER","FERTILIZER: (POTASH)","47",""
"SURVEY","1994","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (NITROGEN)","85",""
"SURVEY","1994","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (PHOSPHATE)","62",""
"SURVEY","1994","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (POTASH)","65",""
"SURVEY","1994","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FERTILIZER","FERTILIZER: (NITROGEN)","1.5",""
"SURVEY","1994","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FERTILIZER","FERTILIZER: (PHOSPHATE)","1.4",""
"SURVEY","1994","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FERTILIZER","FERTILIZER: (POTASH)","1.4",""
"SURVEY","1994","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FERTILIZER","FERTILIZER: (NITROGEN)","60",""
"SURVEY","1994","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FERTILIZER","FERTILIZER: (PHOSPHATE)","45",""
"SURVEY","1994","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FERTILIZER","FERTILIZER: (POTASH)","46",""
"SURVEY","1994","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FERTILIZER","FERTILIZER: (NITROGEN)","340,000",""
"SURVEY","1994","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FERTILIZER","FERTILIZER: (PHOSPHATE)","255,000",""
"SURVEY","1994","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FERTILIZER","FERTILIZER: (POTASH)","275,000",""
"SURVEY","1994","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FERTILIZER","FERTILIZER: (NITROGEN)","22",""
"SURVEY","1994","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FERTILIZER","FERTILIZER: (PHOSPHATE)","82",""
"SURVEY","1994","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FERTILIZER","FERTILIZER: (POTASH)","20",""
"SURVEY","1994","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (NITROGEN)","142",""
"SURVEY","1994","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (PHOSPHATE)","111",""
"SURVEY","1994","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (POTASH)","119",""
"SURVEY","1994","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FERTILIZER","FERTILIZER: (NITROGEN)","6.6",""
"SURVEY","1994","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FERTILIZER","FERTILIZER: (PHOSPHATE)","1.3",""
"SURVEY","1994","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FERTILIZER","FERTILIZER: (POTASH)","5.9",""
"SURVEY","1994","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FERTILIZER","FERTILIZER: (NITROGEN)","96",""
"SURVEY","1994","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FERTILIZER","FERTILIZER: (PHOSPHATE)","92",""
"SURVEY","1994","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG","FERTILIZER","FERTILIZER: (POTASH)","92",""
"SURVEY","1994","YEAR","","STATE","OREGON","41","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FERTILIZER","FERTILIZER: (NITROGEN)","416,000",""
"SURVEY","1994","YEAR","","STATE","OREGON","41","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FERTILIZER","FERTILIZER: (PHOSPHATE)","822,000",""
"SURVEY","1994","YEAR","","STATE","OREGON","41","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","FERTILIZER","FERTILIZER: (POTASH)","607,000",""
"SURVEY","1994","YEAR","","STATE","OREGON","41","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FERTILIZER","FERTILIZER: (NITROGEN)","41",""
"SURVEY","1994","YEAR","","STATE","OREGON","41","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FERTILIZER","FERTILIZER: (PHOSPHATE)","89",""
"SURVEY","1994","YEAR","","STATE","OREGON","41","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","FERTILIZER","FERTILIZER: (POTASH)","65",""
"SURVEY","1994","YEAR","","STATE","OREGON","41","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (NITROGEN)","72",""
